Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=181,,,,,,,,,,,,,,,,
duration=5.9,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
4.158,126,-30,0,55,-21,77,-7,-41,-30,32,45,-51,-15,-20,0,0
4.191,127,-30,0,55,-22,75,-8,-43,-30,30,45,-45,-15,-19,0,0
4.224,128,-30,0,55,-23,73,-9,-44,-30,29,45,-40,-15,-18,0,0
4.257,129,-30,0,55,-23,71,-9,-45,-30,27,45,-38,-15,-17,0,0
4.29,130,-30,0,55,-24,70,-10,-46,-30,25,45,-39,-15,-16,0,0
4.323,131,-30,0,55,-25,68,-10,-47,-30,24,45,-42,-15,-16,0,0
4.356,132,-30,0,55,-25,67,-11,-47,-30,22,45,-44,-15,-15,0,0
4.389,133,-30,0,55,-26,66,-12,-47,-30,21,45,-46,-15,-15,0,0
4.422,134,-30,0,55,-27,66,-12,-47,-30,20,45,-48,-15,-15,0,0
4.455,135,-30,0,55,-27,66,-13,-47,-30,20,45,-50,-15,-15,0,0
4.488,136,-30,0,55,-28,66,-13,-47,-30,26,45,-52,-15,-15,0,0
4.521,137,-30,0,55,-29,66,-12,-48,-30,38,45,-53,-15,-15,0,0
4.554,138,-30,0,55,-30,66,-12,-50,-30,52,45,-54,-15,-15,0,0
4.587,139,-30,0,55,-30,66,-11,-52,-30,66,45,-54,-15,-16,0,0
4.62,140,-30,0,55,-30,65,-10,-55,-30,78,45,-55,-15,-16,0,0
4.653,141,-30,0,55,-30,65,-8,-58,-30,88,45,-55,-15,-17,0,0
4.686,142,-30,0,55,-30,64,-7,-62,-30,90,45,-55,-15,-18,0,0
4.719,143,-30,0,55,-30,63,-5,-65,-30,90,45,-54,-15,-19,0,0
4.752,144,-30,0,55,-30,61,-4,-68,-30,90,45,-54,-15,-20,0,0
4.785,145,-30,0,55,-30,60,-3,-72,-21,90,45,-53,-15,-21,0,0
4.818,146,-30,0,55,-30,59,-1,-75,-11,90,45,-52,-15,-22,0,0
4.851,147,-30,0,55,-30,57,0,-78,-3,90,43,-51,-15,-23,0,0
4.884,148,-30,0,55,-30,56,0,-82,3,90,41,-50,-15,-25,0,0
4.917,149,-30,0,55,-30,54,1,-84,8,90,39,-48,-15,-26,0,0
4.95,150,-30,0,55,-30,53,2,-87,13,90,37,-46,-15,-27,0,0
4.983,151,-30,0,55,-29,51,2,-90,17,90,34,-44,-15,-29,0,0
5.016,152,-30,0,55,-29,50,3,-90,21,88,31,-42,-15,-31,0,0
5.049,153,-30,0,55,-29,48,3,-90,24,86,29,-40,-15,-32,0,0
5.082,154,-30,0,55,-29,47,4,-90,26,84,26,-38,-15,-34,0,0
5.115,155,-30,0,55,-29,46,4,-90,27,83,22,-36,-15,-35,0,0
5.148,156,-30,0,55,-29,45,4,-90,28,83,19,-34,-15,-37,0,0
5.181,157,-30,0,55,-29,44,4,-90,29,82,16,-32,-15,-39,0,0
5.214,158,-30,0,55,-30,44,4,-90,29,82,13,-30,-15,-40,0,0
5.247,159,-30,0,55,-30,44,4,-90,29,82,10,-29,-15,-42,0,0
5.28,160,-30,0,55,-30,44,5,-90,29,81,7,-28,-15,-44,0,0
5.313,161,-30,0,55,-30,44,6,-90,28,81,4,-27,-15,-45,0,0
5.346,162,-30,0,55,-30,45,7,-90,27,80,1,-27,-15,-47,0,0
5.379,163,-30,0,55,-30,46,9,-90,25,79,0,-27,-15,-48,0,0
5.412,164,-30,0,55,-30,47,11,-90,24,77,-3,-27,-15,-50,0,0
5.445,165,-30,0,55,-30,48,12,-90,22,76,-5,-28,-15,-52,0,0
5.478,166,-30,0,55,-30,49,14,-90,21,74,-7,-28,-15,-53,0,0
5.511,167,-30,0,55,-30,50,16,-90,20,72,-10,-29,-15,-54,0,0
5.544,168,-30,0,55,-30,51,18,-90,18,69,-12,-29,-15,-56,0,0
5.577,169,-30,0,55,-30,52,19,-90,17,67,-14,-29,-15,-57,0,0
5.61,170,-30,0,55,-30,54,21,-90,16,64,-16,-30,-15,-58,0,0
5.643,171,-30,0,55,-30,55,22,-90,15,61,-18,-30,-15,-59,0,0
5.676,172,-30,0,55,-30,56,23,-88,14,59,-20,-30,-15,-60,0,0
5.709,173,-30,0,55,-30,57,24,-86,13,56,-22,-30,-15,-61,0,0
5.742,174,-30,0,55,-30,57,24,-84,13,53,-24,-30,-15,-62,0,0
5.775,175,-30,0,55,-30,58,25,-82,13,50,-25,-30,-15,-63,0,0
5.808,176,-30,0,55,-30,59,25,-80,13,47,-26,-30,-15,-63,0,0
5.841,177,-30,0,55,-30,59,25,-78,13,44,-27,-30,-15,-64,0,0
5.874,178,-30,0,55,-30,60,25,-77,13,42,-28,-30,-15,-64,0,0
5.907,179,-30,0,55,-30,60,25,-76,13,41,-29,-30,-15,-64,0,0
5.94,180,-30,0,55,-30,60,25,-76,13,40,-29,-30,-15,-65,0,0
